num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(790)]",0.8709022903645606,0.02698738772651,0.8094275193148548
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(870)]",0.8708597704374845,0.028465445784006865,0.8062411594501983
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(930)]",0.8706322541356741,0.023676554782770535,0.8005436535063394
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(810)]",0.8704994311393373,0.024106050075486277,0.8104059451488222
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(850)]",0.870426952044604,0.024857808756916767,0.8071734746961431
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(910)]",0.8704146980075004,0.024512664188788287,0.8029894493815377
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(910)]",0.8701132126920191,0.02295348437912652,0.8062142884781572
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(830)]",0.8700684434679664,0.024765821086879136,0.8078408421577606
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(870)]",0.8699604003140419,0.024641441897846207,0.8071804611488739
4,"[np.int64(530), np.int64(570), np.int64(690), np.int64(770)]",0.8697296830896105,0.026126805074953727,0.810286745516847
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(890)]",0.8695998582820564,0.023543850634330225,0.8054414793222495
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(850)]",0.8695912683095308,0.029086244801739672,0.804800122961568
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(770)]",0.8694839871552034,0.026322517675899746,0.8101940944052487
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(790)]",0.8694661334696823,0.024330368170812168,0.8064863301991032
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(830)]",0.8693760427466394,0.024383519000326596,0.8015354073424394
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(950)]",0.8693388052594331,0.024295527293356534,0.8029699947977799
4,"[np.int64(550), np.int64(570), np.int64(670), np.int64(950)]",0.8693120120602865,0.019177616537218323,0.7988713116903776
4,"[np.int64(530), np.int64(610), np.int64(690), np.int64(730)]",0.8689906710626353,0.01913033904580842,0.8037293684676667
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(890)]",0.8689595767602567,0.02366691283138486,0.8095069499082088
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(810)]",0.868902774583846,0.022931816271937442,0.808740589785591
4,"[np.int64(530), np.int64(610), np.int64(670), np.int64(710)]",0.8687390740006121,0.02083124838594308,0.8080322709625827
4,"[np.int64(530), np.int64(590), np.int64(690), np.int64(770)]",0.8687175641151879,0.025039296186044266,0.8045559195676567
